GPStime,peakFreq,snr,amplitude,centralFreq,duration,bandwidth,chisq,chisqDof,confidence,id,ifo,label,imgUrl,Q-value
1247908324.035,39.789,18.63,1.47e-22,3984.699,0.75,7931.567383,0.0,0.0,1.0,01TFRpeuIo,L1,Tomte,https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/2LRQdDvIpf/01TFRpeuIo.png,5.657
1250050877.174,49.208,18.593,1.1599999999999998e-22,86.807,0.375,143.024033,0.0,0.0,1.0,yR1EfxuAz9,L1,Tomte,https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/dyjyHStvow/yR1EfxuAz9.png,5.657
1249836110.521,49.208,18.462,1.24e-22,3594.617,0.741,7142.447754000002,0.0,0.0,1.0,00MjqEuZfd,L1,Tomte,https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/dd7JbDNRNx/00MjqEuZfd.png,5.657
1241597929.637,39.789,18.454,1.44e-22,3984.699,1.116,7931.567383,0.0,0.0,1.0,CccGaL4fNm,L1,Tomte,https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/UUPsf3TQcE/CccGaL4fNm.png,5.657
1243506094.387,39.789,18.423,1.38e-22,69.007,0.75,118.014992,0.0,0.0,1.0,hJoubR18wi,L1,Tomte,https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/oRQTqigV9Y/hJoubR18wi.png,5.657
1248139105.809,39.789,18.359,1.43e-22,73.465,0.75,109.099602,0.0,0.0,1.0,lmV1X0bSt3,L1,Tomte,https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/G05oIYRii2/lmV1X0bSt3.png,5.657
1246390563.682,49.208,18.323,1.1e-22,73.465,0.375,109.099602,0.0,0.0,1.0,7LdeiA8gOf,L1,Tomte,https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/HvAL2dwdaj/7LdeiA8gOf.png,5.657
1238663879.449,47.124,18.179,1.15e-22,85.626,0.625,135.349625,0.0,0.0,1.0,2gsBmO60xB,L1,Tomte,https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/CVRGZ61SwH/2gsBmO60xB.png,5.657
1246658684.137,39.789,18.047,1.42e-22,3730.347,0.5,7422.862793000001,0.0,0.0,1.0,d0WS3mx4bi,L1,Tomte,https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/YCfEkrJEPK/d0WS3mx4bi.png,5.657
1250520405.689,49.208,18.021,1.1599999999999998e-22,73.465,1.188,109.099602,0.0,0.0,1.0,sOFprLOKNl,L1,Tomte,https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/BLjUFR6psz/sOFprLOKNl.png,5.657
1252580204.09,39.789,17.968,1.4e-22,3089.37,1.039,6142.6254880000015,0.0,0.0,1.0,FELoSvND7T,L1,Tomte,https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/ameEl0gl6m/FELoSvND7T.png,5.657
1241047085.645,39.789,17.825,1.39e-22,73.036,0.438,109.958076,0.0,0.0,1.0,GCzQOm6NgB,L1,Tomte,https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/JWf3YQahYU/GCzQOm6NgB.png,5.657
1245544923.793,39.789,17.819000000000006,1.4e-22,73.465,0.75,109.099602,0.0,0.0,1.0,8k52b4VPS9,L1,Tomte,https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/gUuswGSe4f/8k52b4VPS9.png,5.657
1248278651.146,49.208,17.761,1.0899999999999999e-22,3873.628,0.789,7709.42627,0.0,0.0,1.0,L2pksWgofI,L1,Tomte,https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/A3AXfYk0CM/L2pksWgofI.png,5.657
1242758599.145,32.173,17.759,2.38e-22,3581.752,3.25,7132.915039,0.0,0.0,1.0,j6R3c1PeJ0,L1,Tomte,https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/6rvPgeux1i/j6R3c1PeJ0.png,5.657
1242748107.551,39.789,17.712,1.3400000000000002e-22,1926.266,0.75,3814.700195,0.0,0.0,1.0,0uPnZjCAJ5,L1,Tomte,https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/tTCZlemYnP/0uPnZjCAJ5.png,5.657
1248456353.965,39.789,17.315,1.3400000000000002e-22,73.465,0.625,109.099602,0.0,0.0,1.0,wMlHRuxaWx,L1,Tomte,https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/s4dPisd0pk/wMlHRuxaWx.png,5.657
1250216938.215,39.789,17.217,1.35e-22,3616.163,0.843,7196.212890999999,0.0,0.0,1.0,U8Mo1PlmCj,L1,Tomte,https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/ZBlO3DKlzy/U8Mo1PlmCj.png,5.657
1245877868.621,39.789,17.145,1.33e-22,51.307,0.75,64.783051,0.0,0.0,1.0,eDvjVWojnF,L1,Tomte,https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/WrPi38x5T4/eDvjVWojnF.png,5.657
1252293441.793,39.789,17.012,1.37e-22,3193.2290000000007,0.505,6348.628418,0.0,0.0,1.0,nyJiTDlffb,L1,Tomte,https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/tv91yvjLfU/nyJiTDlffb.png,5.657
1240057398.816,38.027,17.006,1.41e-22,423.612,0.531,811.322632,0.0,0.0,1.0,p1gZFl5dno,L1,Tomte,https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/EDLQxav64W/p1gZFl5dno.png,5.657
1246872518.613,39.789,16.945,1.3599999999999998e-22,3814.853,0.7659999999999999,7591.874023,0.0,0.0,1.0,WIF6AxYeXp,L1,Tomte,https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/uXS3ANFpTf/WIF6AxYeXp.png,5.657
1240020949.645,38.027,16.874000000000002,1.38e-22,537.211,0.5,1038.520752,0.0,0.0,1.0,ljWcxDDl6O,L1,Tomte,https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/0WEYhmotVv/ljWcxDDl6O.png,5.657
1249394925.193,49.208,16.788,1.04e-22,3984.699,1.5119999999999998,7931.567383,0.0,0.0,1.0,77dOWZKj5O,L1,Tomte,https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/CqVIWEFwsx/77dOWZKj5O.png,5.657
1240269122.223,38.027,16.77,1.3599999999999998e-22,85.626,0.75,135.349625,0.0,0.0,1.0,C2P1uNXcxX,L1,Tomte,https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/tyWEH0uUj3/C2P1uNXcxX.png,5.657
1252484808.223,39.789,16.747,1.31e-22,3873.628,0.5,7709.42627,0.0,0.0,1.0,mH4MPiKBn7,L1,Tomte,https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/ubipwZF6hk/mH4MPiKBn7.png,5.657
1244875805.949,39.789,16.746,1.25e-22,61.214,0.625,84.59623,0.0,0.0,1.0,UkNc58Udrw,L1,Tomte,https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/VB4ES8TTcB/UkNc58Udrw.png,5.657
1250745516.301,39.789,16.609,1.28e-22,2834.035,0.375,5637.47998,0.0,0.0,1.0,blYhs77iy6,L1,Tomte,https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/AsyDvGpSx5/blYhs77iy6.png,5.657
1252064093.215,39.789,16.414,1.35e-22,3003.732,0.5,5969.634277,0.0,0.0,1.0,6S4LSfhOtb,L1,Tomte,https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/OtrckaMYaD/6S4LSfhOtb.png,5.657
1253599361.379,39.789,16.320999999999998,1.26e-22,73.465,0.5,109.099602,0.0,0.0,1.0,Oozla5ilHl,L1,Tomte,https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/vwyazpmcBl/Oozla5ilHl.png,5.657
1252703924.113,32.173,16.271,1.8399999999999998e-22,61.214,0.875,84.59623,0.0,0.0,1.0,NAr2EGALzl,L1,Tomte,https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/1pLi3xbrn2/NAr2EGALzl.png,5.657
1250770608.887,39.789,16.264,1.32e-22,73.465,0.375,109.099602,0.0,0.0,1.0,qbQecSw3hb,L1,Tomte,https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/LJlQbmJj9u/qbQecSw3hb.png,5.657
1250880324.551,39.789,16.252,1.3400000000000002e-22,73.465,0.375,109.099602,0.0,0.0,1.0,VxSFsI8tFu,L1,Tomte,https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/TNxet48tsr/VxSFsI8tFu.png,5.657
1247790926.504,39.789,16.174,1.27e-22,73.465,0.375,109.099602,0.0,0.0,1.0,XU1RXPtRHx,L1,Tomte,https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/jnA06Gs1Ls/XU1RXPtRHx.png,5.657
1253944968.434,39.789,16.124000000000002,1.24e-22,73.465,0.5,109.099602,0.0,0.0,1.0,Yv0L6TZbF1,L1,Tomte,https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/9ga8ywnwIE/Yv0L6TZbF1.png,5.657
1250120267.387,39.789,16.1,1.2199999999999999e-22,73.465,0.75,109.099602,0.0,0.0,1.0,WYbzvrLhW8,L1,Tomte,https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/T2BuAHNaWu/WYbzvrLhW8.png,5.657
1243230648.363,39.789,16.028,1.19e-22,3947.325,0.5920000000000001,7856.819823999998,0.0,0.0,1.0,MI2nTrRpci,L1,Tomte,https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/M47jxX8luX/MI2nTrRpci.png,5.657
1250691652.551,32.173,15.977,1.9999999999999999e-22,328.2,0.773,620.285889,0.0,0.0,1.0,kngpY9vCul,L1,Tomte,https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/7UnQqZowOt/kngpY9vCul.png,5.657
1238613259.454,211.477,15.936,5.04e-23,310.084,0.063,490.155029,0.0,0.0,1.0,XIMVio4TwH,L1,Blip,https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/iJQR0yxQYH/XIMVio4TwH.png,5.657
1249897126.262,39.789,15.915,1.2100000000000002e-22,3006.031,0.75,5974.231934,0.0,0.0,1.0,e9wvZn3K9N,L1,Tomte,https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/3B4AYIt5Yd/e9wvZn3K9N.png,5.657
1253577457.879,39.789,15.91,1.2199999999999999e-22,3947.325,0.375,7856.819823999998,0.0,0.0,1.0,DBP2bXfoZa,L1,Tomte,https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/maAP4Hh5rw/DBP2bXfoZa.png,5.657
1238733703.23,38.027,15.885,1.37e-22,85.626,0.375,135.349625,0.0,0.0,1.0,UrVryyvY6j,L1,Tomte,https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/TeNPPlyczM/UrVryyvY6j.png,5.657
1247956906.779,49.208,15.875,1.02e-22,73.465,0.375,109.099602,0.0,0.0,1.0,i15OQacDqf,L1,Tomte,https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/nSbTLpsJ4O/i15OQacDqf.png,5.657
1250241907.512,39.789,15.873,1.23e-22,700.68,0.875,1363.530029,0.0,0.0,1.0,x26BOdeQgk,L1,Tomte,https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/oGUZC80cs4/x26BOdeQgk.png,5.657
1252595468.682,49.208,15.873,1.0499999999999999e-22,73.465,0.625,109.099602,0.0,0.0,1.0,4gwKS0YzCP,L1,Tomte,https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/MxdjDeJ9w0/4gwKS0YzCP.png,5.657
1249602234.332,39.789,15.818,1.2e-22,3947.325,0.438,7856.819823999998,0.0,0.0,1.0,m0b3waH8EX,L1,Tomte,https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/gXjKUnnN9x/m0b3waH8EX.png,5.657
1252799186.309,39.789,15.816,1.24e-22,3801.311,0.625,7564.791015999999,0.0,0.0,1.0,2OkwhQbooa,L1,Tomte,https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/r68TLUYq2v/2OkwhQbooa.png,5.657
1252198288.332,39.789,15.769,1.26e-22,61.214,0.5,84.59623,0.0,0.0,1.0,LaMjGQcQtb,L1,Tomte,https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/nwpT2E3fE7/LaMjGQcQtb.png,5.657
1245960416.402,39.789,15.739,1.19e-22,3465.707000000001,0.5,6893.583495999998,0.0,0.0,1.0,HPUXlMumMC,L1,Tomte,https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/qJZWJ90vU7/HPUXlMumMC.png,5.657
1248276695.465,39.789,15.66,1.49e-22,2759.695,0.399,5481.558105,0.0,0.0,1.0,lPFXn7yIjW,L1,Tomte,https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/WoKZY1wKI5/lPFXn7yIjW.png,5.657
1250497589.123,49.208,15.550999999999998,1.01e-22,73.465,0.5,109.099602,0.0,0.0,1.0,GVQcfglhcu,L1,Tomte,https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/ow3mjqD8Z5/GVQcfglhcu.png,5.657
1245848442.965,39.789,15.402,1.17e-22,61.214,0.625,84.59623,0.0,0.0,1.0,9j78oe151S,L1,Tomte,https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/Vu1ltiXAhY/9j78oe151S.png,5.657
1253872906.402,39.789,15.239,1.1599999999999998e-22,61.214,0.75,84.59623,0.0,0.0,1.0,zBWdCdRLNV,L1,Tomte,https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/YH0xN0En02/zBWdCdRLNV.png,5.657
1242194195.559,39.789,15.218,1.19e-22,2335.506,0.8109999999999999,4633.182129,0.0,0.0,1.0,76wJ1PRW9T,L1,Tomte,https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/QT2cgm1hNI/76wJ1PRW9T.png,5.657
1249865997.684,39.789,15.115,1.15e-22,3984.699,0.7170000000000001,7931.567383,0.0,0.0,1.0,nTxaVyD7BY,L1,Tomte,https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/x9nkN0hA1V/nTxaVyD7BY.png,5.657
1250733372.035,39.789,15.11,1.15e-22,3883.332,0.625,7728.83252,0.0,0.0,1.0,tRZHsU6eog,L1,Tomte,https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/wy6OqY43QM/tRZHsU6eog.png,5.657
1246505908.098,39.789,14.833,1.1400000000000002e-22,73.036,0.25,109.958076,0.0,0.0,1.0,TZ4xnC5GX8,L1,Tomte,https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/7lXPJHJrWI/TZ4xnC5GX8.png,5.657
1245336777.66,39.789,14.788,1.0899999999999999e-22,61.214,0.375,84.59623,0.0,0.0,1.0,4GZRLpF7Nc,L1,Tomte,https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/OUvHrO4JfN/4GZRLpF7Nc.png,5.657
1247774707.059,39.789,14.696,1.18e-22,73.465,0.25,109.099602,0.0,0.0,1.0,OfTBGdwcD1,L1,Tomte,https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/UR2hSh70B9/OfTBGdwcD1.png,5.657
1252206712.043,39.789,14.693,1.18e-22,73.465,0.25,109.099602,0.0,0.0,1.0,L6VsKlaju2,L1,Tomte,https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/nwpT2E3fE7/L6VsKlaju2.png,5.657
1238302035.152,38.027,14.605,1.23e-22,58.889,0.438,81.876953,0.0,0.0,1.0,jQQyO6wbzX,L1,Tomte,https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/cVpaAJ69iK/jQQyO6wbzX.png,5.657
1239691779.855,402.439,14.522,5.76e-23,680.826,0.047,1256.735474,0.0,0.0,1.0,h77OzSBzUk,L1,Blip,https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/2Qo33J6NC3/h77OzSBzUk.png,5.657
1244264467.541,49.208,14.488,9.07e-23,2769.881,0.5,5501.931640999999,0.0,0.0,1.0,yMIVpAz0ph,L1,Tomte,https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/LUZS04xR8Y/yMIVpAz0ph.png,5.657
1253850977.59,39.789,14.486,1.0899999999999999e-22,61.214,0.625,84.59623,0.0,0.0,1.0,KAF0YHdxDF,L1,Tomte,https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/JSkGrYkrat/KAF0YHdxDF.png,5.657
1248233366.066,39.789,14.484000000000002,1.1e-22,3984.699,1.355,7931.567383,0.0,0.0,1.0,83gGHfy5It,L1,Tomte,https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/gm02PUeaNO/83gGHfy5It.png,5.657
1241586588.973,39.789,14.454,1.13e-22,3368.22,0.285,6698.609375,0.0,0.0,1.0,CW2W3IY9fC,L1,Tomte,https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/A4QSXDfJHq/CW2W3IY9fC.png,5.657
1250879290.625,31.213,14.278,2.24e-22,2628.303,2.25,5209.819336,0.0,0.0,1.0,nsIgbjgPfc,L1,Scattered_Light,https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/TNxet48tsr/nsIgbjgPfc.png,45.255
1241599046.199,39.789,14.275,1.08e-22,73.465,0.313,109.099602,0.0,0.0,1.0,idUTBdgrKK,L1,Tomte,https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/QXxBbXbuqi/idUTBdgrKK.png,5.657
1252712109.037,49.208,14.238,8.800000000000001e-23,73.465,0.375,109.099602,0.0,0.0,1.0,cFVPcfHEj0,L1,Tomte,https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/odpOBjzlIL/cFVPcfHEj0.png,5.657
1250488913.23,39.789,14.183,1.1e-22,73.465,0.625,109.099602,0.0,0.0,1.0,xDJVOW6hQc,L1,Tomte,https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/dE901Kmc8i/xDJVOW6hQc.png,5.657
1250780492.215,39.789,14.084,1.1e-22,73.465,0.5,109.099602,0.0,0.0,1.0,QCO5W8ziTA,L1,Tomte,https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/q1r1kwrwQk/QCO5W8ziTA.png,5.657
1252211101.184,39.789,14.054,1.0899999999999999e-22,773.83,0.25,1509.828247,0.0,0.0,1.0,DQW5gsDkB1,L1,Tomte,https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/nwpT2E3fE7/DQW5gsDkB1.png,5.657
1242994815.262,39.789,13.978,1.26e-22,73.465,0.5,109.099602,0.0,0.0,1.0,PPHRyfjxo5,L1,Tomte,https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/hNAsMqtUVr/PPHRyfjxo5.png,5.657
1242342006.301,39.789,13.908,1.03e-22,3910.303,0.625,7782.774901999999,0.0,0.0,1.0,Sq0VjasFHx,L1,Tomte,https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/IUwvz9V05d/Sq0VjasFHx.png,5.657
1243953567.059,39.789,13.898,1.0899999999999999e-22,61.214,0.313,84.59623,0.0,0.0,1.0,xbAQuslhIo,L1,Tomte,https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/xjomDxi99B/xbAQuslhIo.png,5.657
1250673187.84,39.789,13.869000000000002,1.04e-22,73.465,0.25,109.099602,0.0,0.0,1.0,Y3wBSmXlkz,L1,Tomte,https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/TR33SjROLi/Y3wBSmXlkz.png,5.657
1252523606.434,39.789,13.821,1.1400000000000002e-22,3410.625,0.625,6783.419434,0.0,0.0,1.0,3RYKL6RRDE,L1,Tomte,https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/I7UeCR1Szg/3RYKL6RRDE.png,5.657
1243120248.699,39.789,13.806,1.0499999999999999e-22,1926.266,0.25,3814.700195,0.0,0.0,1.0,nQAWIhUhiV,L1,Tomte,https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/bdS4z5lEDY/nQAWIhUhiV.png,5.657
1246840634.574,39.789,13.483,1.04e-22,3984.699,1.078,7931.567383,0.0,0.0,1.0,dNZZIxdDT3,L1,Tomte,https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/9bsyErVDNZ/dNZZIxdDT3.png,5.657
1238326770.266,37.495,13.398,1.37e-22,3978.769,4.664,7943.428223000001,0.0,0.0,1.0,pCMPdtW0bz,L1,Fast_Scattering,https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/yKlTgURFeG/pCMPdtW0bz.png,11.314
1243260060.336,34.59,13.09,1.43e-22,3986.677,1.5,7927.61084,0.0,0.0,1.0,LZhZhwiACs,L1,Fast_Scattering,https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/YqvS2KG2us/LZhZhwiACs.png,11.314
1243446300.547,34.378,13.01,1.43e-22,2419.011,4.25,4800.191406,0.0,0.0,1.0,SCP522Xr0P,L1,Fast_Scattering,https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/SvPpoNz1pB/SCP522Xr0P.png,11.314
1243600830.359,39.02,12.969,1.1599999999999998e-22,3313.8540000000007,1.264,6569.84668,0.0,0.0,1.0,E4nqK8hJJm,L1,Fast_Scattering,https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/d7LAY6M0ak/E4nqK8hJJm.png,11.314
1243600965.422,39.02,12.54,1.1400000000000002e-22,3618.831,1.605,7190.876465,0.0,0.0,1.0,QLELmiNgdE,L1,Fast_Scattering,https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/d7LAY6M0ak/QLELmiNgdE.png,11.314
1241680055.375,31.213,12.421,1.7099999999999996e-22,31.218000000000004,1.5,10.95448,0.0,0.0,1.0,zG3TV2icip,L1,Scattered_Light,https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/pIxJZandB1/zG3TV2icip.png,45.255
1248862379.535,39.789,12.385,1.03e-22,61.214,0.313,84.59623,0.0,0.0,1.0,RlIsjmgSjD,L1,Tomte,https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/SlqAY7zpIS/RlIsjmgSjD.png,5.657
1251641442.91,39.789,12.125,9.759999999999997e-23,3984.699,0.188,7931.567383,0.0,0.0,1.0,v16GtBm4kr,L1,Tomte,https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/utsHEiUwK8/v16GtBm4kr.png,5.657
1242101399.988,32.173,12.0,1.27e-22,1926.266,0.25,3814.700195,0.0,0.0,1.0,vYONslVZLN,L1,Tomte,https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/Gb6wauKqGE/vYONslVZLN.png,5.657
1253692752.402,32.173,11.970999999999998,1.33e-22,61.214,0.188,84.59623,0.0,0.0,1.0,l0QZjo2xcm,L1,Tomte,https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/lVinDlT4oQ/l0QZjo2xcm.png,5.657
1252862150.801,39.789,11.958,1.18e-22,73.465,0.25,109.099602,0.0,0.0,1.0,Z7kmORnMPp,L1,Tomte,https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/lW3WzJ5vCh/Z7kmORnMPp.png,5.657
1252667940.465,39.789,11.941,9.47e-23,73.465,0.188,109.099602,0.0,0.0,1.0,p4WjVjlIlo,L1,Tomte,https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/gRXJ5cAVWE/p4WjVjlIlo.png,5.657
1243818649.941,39.789,11.925999999999998,9.17e-23,61.214,0.188,84.59623,0.0,0.0,1.0,9E402XxljM,L1,Tomte,https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/krChCpcUiO/9E402XxljM.png,5.657
1243690622.227,44.288,11.843,9.86e-23,45.275,2.219,44.805889,0.0,0.0,1.0,iivy60ifBr,L1,Fast_Scattering,https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/TOGDsqRMzw/iivy60ifBr.png,11.314
1238344914.828,33.054,11.755,1.61e-22,3984.217,1.709,7932.532227,0.0,0.0,1.0,Uc0klZJOuO,L1,Fast_Scattering,https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/UB92t3fTS7/Uc0klZJOuO.png,11.314
1248507529.207,39.789,11.69,9.45e-23,2757.884,0.25,5485.178711,0.0,0.0,1.0,HocI8vkn5Z,L1,Tomte,https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/kGvEuqew38/HocI8vkn5Z.png,5.657
1253024230.195,34.59,11.557,1.27e-22,3984.699,6.75,7931.567383,0.0,0.0,1.0,kQGILXGikq,L1,Fast_Scattering,https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/BMFElUVrUN/kQGILXGikq.png,11.314
1239132526.047,42.534,11.361,1.02e-22,2635.784,1.031,5216.4365229999985,0.0,0.0,1.0,BAAM4G6i6M,L1,Fast_Scattering,https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/deqKerMHLN/BAAM4G6i6M.png,11.314
1240775119.922,34.378,11.32,1.13e-22,3705.437,1.5590000000000002,7373.042969,0.0,0.0,1.0,xnEQTAzWMM,L1,Fast_Scattering,https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/I1NZzJYFRd/xnEQTAzWMM.png,11.314
1253025223.029,49.208,11.15,9.309999999999999e-23,2088.099,1.469,4118.337402,0.0,0.0,1.0,sJ4Zo7ksXt,L1,Blip_Low_Frequency,https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/BMFElUVrUN/sJ4Zo7ksXt.png,5.657
1243436069.516,39.02,11.07,9.56e-23,3949.303,1.3130000000000002,7852.863281,0.0,0.0,1.0,CIgPkNzeFm,L1,Fast_Scattering,https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/WUHntfYiZV/CIgPkNzeFm.png,11.314
1239200887.078,35.205,10.855,1.1400000000000002e-22,3984.217,1.855,7932.532227,0.0,0.0,1.0,xQoPyu1dHS,L1,Fast_Scattering,https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/kjhBlrSh0H/xQoPyu1dHS.png,11.314
1238191731.035,987.84,10.594,6.250000000000001e-23,4022.218,2.26,7856.530273,0.0,0.0,1.0,I2OudrXZjl,L1,Whistle,https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/l42AAsnIbT/I2OudrXZjl.png,45.255
1240750951.023,27.308000000000003,10.57,2.6699999999999997e-22,3984.699,1.876,7931.567383,0.0,0.0,1.0,brKClV4zJh,L1,Fast_Scattering,https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/TyJaT2oSVK/brKClV4zJh.png,11.314
1243266893.891,32.268,10.566,1.46e-22,3683.482,1.125,7321.221191,0.0,0.0,1.0,irUcq7XdM9,L1,Fast_Scattering,https://ldas-jobs.ligo-la.caltech.edu/~gravityspy/runs/O3/gUAqTbq4Fu/irUcq7XdM9.png,11.314
